item,price,link
Carvão Negro,375,ragnarok.uol.com.br/database/thor/itens/detalhes/black_charcoal
Combustível Diferenciado Leve,375,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_gear_fuel
Escama de Dragão,375,ragnarok.uol.com.br/database/thor/itens/detalhes/dragon_scale
Espeto de Cozinha,375,ragnarok.uol.com.br/database/thor/itens/detalhes/cooking_skewer
Flor Celestial,375,ragnarok.uol.com.br/database/thor/itens/detalhes/flower_of_heaven
Fragmento da Escuridão,375,ragnarok.uol.com.br/database/thor/itens/detalhes/dark_debris
Hinalle,375,ragnarok.uol.com.br/database/thor/itens/detalhes/hinalle
Izidor,375,ragnarok.uol.com.br/database/thor/itens/detalhes/izidor
Menta,375,ragnarok.uol.com.br/database/thor/itens/detalhes/ment
Óleo de Cozinha,375,ragnarok.uol.com.br/database/thor/itens/detalhes/cooking_oil
Palha,375,ragnarok.uol.com.br/database/thor/itens/detalhes/tough_vines
Planta da Melodia,375,ragnarok.uol.com.br/database/thor/itens/detalhes/singing_plant
Picareta Velha,384,ragnarok.uol.com.br/database/thor/itens/detalhes/old_pick
Asas de Libélula,390,ragnarok.uol.com.br/database/thor/itens/detalhes/dragon_fly_wing
Retalho Negro,394,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_black_cloth
Casca Brilhante,396,ragnarok.uol.com.br/database/thor/itens/detalhes/glitter_shell
Língua,396,ragnarok.uol.com.br/database/thor/itens/detalhes/thin_n_long_tongue
Pequeno Chifre Maligno,396,ragnarok.uol.com.br/database/thor/itens/detalhes/petite_diablofs_horn
Dente de Golem,400,ragnarok.uol.com.br/database/thor/itens/detalhes/toothofflamegolem
Garrafa Vazia,400,ragnarok.uol.com.br/database/thor/itens/detalhes/empty_bottle
Parafuso Enferrujado,400,ragnarok.uol.com.br/database/thor/itens/detalhes/screw
Folha de Figo,403,ragnarok.uol.com.br/database/thor/itens/detalhes/leaf_clothes
Chifre de Dragão,408,ragnarok.uol.com.br/database/thor/itens/detalhes/dragon_horn
Ponteiro,409,ragnarok.uol.com.br/database/thor/itens/detalhes/needle_of_alarm
Cabeça de Medusa,411,ragnarok.uol.com.br/database/thor/itens/detalhes/head_of_medusa
Cauda de Escorpião de Aço,411,ragnarok.uol.com.br/database/thor/itens/detalhes/tail_of_steel_scorpion
Dente Fossilizado,411,ragnarok.uol.com.br/database/thor/itens/detalhes/tooth_of_ancient_fish
Pele de Tigre,411,ragnarok.uol.com.br/database/thor/itens/detalhes/tigers_skin
Minério de Oridecon,412,ragnarok.uol.com.br/database/thor/itens/detalhes/oridecon_stone
Velha Vestimenta Branca,412,ragnarok.uol.com.br/database/thor/itens/detalhes/old_white_cloth
Fragmento de Cristal,414,ragnarok.uol.com.br/database/thor/itens/detalhes/fragment_of_crystal
Raiz Marrom,420,ragnarok.uol.com.br/database/thor/itens/detalhes/browny_root
Chifre de Leão da Montanha,425,ragnarok.uol.com.br/database/thor/itens/detalhes/horn_of_hilsrion
Chifre de Leão de Vinhas,425,ragnarok.uol.com.br/database/thor/itens/detalhes/horn_of_tendrilion
Argola,426,ragnarok.uol.com.br/database/thor/itens/detalhes/nose_ring
Antenas Afiadas,427,ragnarok.uol.com.br/database/thor/itens/detalhes/sharp_feeler
Espada Chanfrada,441,ragnarok.uol.com.br/database/thor/itens/detalhes/vroken_sword
Ferradura,441,ragnarok.uol.com.br/database/thor/itens/detalhes/horseshoe
Velho Obi,442,ragnarok.uol.com.br/database/thor/itens/detalhes/old_japaness_clothes
Espólio,450,ragnarok.uol.com.br/database/thor/itens/detalhes/mementos
Gema Amarela,450,ragnarok.uol.com.br/database/thor/itens/detalhes/yellow_gemstone
Gema Vermelha,450,ragnarok.uol.com.br/database/thor/itens/detalhes/red_gemstone
Rubi Amaldiçoado,450,ragnarok.uol.com.br/database/thor/itens/detalhes/cardinal_jewel_
Coração Glacial,454,ragnarok.uol.com.br/database/thor/itens/detalhes/ice_heart
Folha Gigante,457,ragnarok.uol.com.br/database/thor/itens/detalhes/great_leaf
Garra de Escorpião,460,ragnarok.uol.com.br/database/thor/itens/detalhes/tweezer
Grandes Asas de Borboleta,460,ragnarok.uol.com.br/database/thor/itens/detalhes/great_wing
Pote de Mel,466,ragnarok.uol.com.br/database/thor/itens/detalhes/honey_jar
Cesto de Palha,474,ragnarok.uol.com.br/database/thor/itens/detalhes/bamboo_basket
Chifre Firme,477,ragnarok.uol.com.br/database/thor/itens/detalhes/stiff_horn
Lenha em Brasa,478,ragnarok.uol.com.br/database/thor/itens/detalhes/live_coal
Pedaço de Pedra,480,ragnarok.uol.com.br/database/thor/itens/detalhes/stone_piece
Zargônio,480,ragnarok.uol.com.br/database/thor/itens/detalhes/zargon
Manto Cerimonial Celestial,487,ragnarok.uol.com.br/database/thor/itens/detalhes/limpid_celestial_robe
Minério de Elunium,487,ragnarok.uol.com.br/database/thor/itens/detalhes/elunium_stone
Nove-Caudas,487,ragnarok.uol.com.br/database/thor/itens/detalhes/fox_tail
Pluma Dourada,487,ragnarok.uol.com.br/database/thor/itens/detalhes/golden_feather
Algemas,493,ragnarok.uol.com.br/database/thor/itens/detalhes/manacles
Dente de Ogro,493,ragnarok.uol.com.br/database/thor/itens/detalhes/ogre_tooth
Perna de Inseto,493,ragnarok.uol.com.br/database/thor/itens/detalhes/long_limb
Cubo de Gelo,495,ragnarok.uol.com.br/database/thor/itens/detalhes/ice_piece
Gás Tóxico,499,ragnarok.uol.com.br/database/thor/itens/detalhes/poisonous_gas
Aljava de Flechas de Caça,500,ragnarok.uol.com.br/database/thor/itens/detalhes/hunting_arrow_cntr
Aljava de Flechas Élficas,500,ragnarok.uol.com.br/database/thor/itens/detalhes/arrow_of_elf_cntr
Camarão,500,ragnarok.uol.com.br/database/thor/itens/detalhes/prawn
Chave Inglesa,500,ragnarok.uol.com.br/database/thor/itens/detalhes/monkey_wrench
Coração Apaixonado,500,ragnarok.uol.com.br/database/thor/itens/detalhes/heart_of_her
Flor Misteriosa,500,ragnarok.uol.com.br/database/thor/itens/detalhes/mysterious_flower
Fruto de Yggdrasil Amargo,500,ragnarok.uol.com.br/database/thor/itens/detalhes/unripe_fruit
Fruto de Yggdrasil Desidratado,500,ragnarok.uol.com.br/database/thor/itens/detalhes/dried_yggdrasilberry
Kit de Culinária Portátil,500,ragnarok.uol.com.br/database/thor/itens/detalhes/outdoor_cooking_kits
Manga de Mora,500,ragnarok.uol.com.br/database/thor/itens/detalhes/mora_mandarin
Mel,500,ragnarok.uol.com.br/database/thor/itens/detalhes/honey
Molho Especial,500,ragnarok.uol.com.br/database/thor/itens/detalhes/cool_gravy
Panacéia,500,ragnarok.uol.com.br/database/thor/itens/detalhes/panacea
Poção Vermelha de Ajudante,500,ragnarok.uol.com.br/database/thor/itens/detalhes/mercenary_red_potion
Rancor Antigo,500,ragnarok.uol.com.br/database/thor/itens/detalhes/ancient_grudge
Sopa de Arroz,500,ragnarok.uol.com.br/database/thor/itens/detalhes/rice_cake_soup
Suco da Fruta da Pinguicula,500,ragnarok.uol.com.br/database/thor/itens/detalhes/pingui_berry_juice
Casco de Tartaruga,510,ragnarok.uol.com.br/database/thor/itens/detalhes/turtle_shell
Coração de Madeira,510,ragnarok.uol.com.br/database/thor/itens/detalhes/heart_of_tree
Página Sangrenta,510,ragnarok.uol.com.br/database/thor/itens/detalhes/bloody_page
Presa,510,ragnarok.uol.com.br/database/thor/itens/detalhes/sharpened_cuspid
Uniforme Velho de Presidiário,510,ragnarok.uol.com.br/database/thor/itens/detalhes/worn_out_prison_uniform
Espeto Quebrado,517,ragnarok.uol.com.br/database/thor/itens/detalhes/broken_needle
Molho Doce,525,ragnarok.uol.com.br/database/thor/itens/detalhes/sweet_sauce
Molho Picante,525,ragnarok.uol.com.br/database/thor/itens/detalhes/hot_sauce
Molho Saboroso,525,ragnarok.uol.com.br/database/thor/itens/detalhes/plain_sauce
Pluma Arredondada,525,ragnarok.uol.com.br/database/thor/itens/detalhes/round_feather
Elmo Chifre Único,526,ragnarok.uol.com.br/database/thor/itens/detalhes/singlehorn_helm
Pêlo,528,ragnarok.uol.com.br/database/thor/itens/detalhes/fur
Pinças de Escorpião,529,ragnarok.uol.com.br/database/thor/itens/detalhes/scropions_nipper
Líquido Fluorescente,534,ragnarok.uol.com.br/database/thor/itens/detalhes/fluorescent_liquid
Fruta Espinhosa,540,ragnarok.uol.com.br/database/thor/itens/detalhes/prickly_fruit
Madeira Queimada,541,ragnarok.uol.com.br/database/thor/itens/detalhes/burn_tree
Algemas,543,ragnarok.uol.com.br/database/thor/itens/detalhes/armlet_of_prisoner
Elmo Chifres Duplos,546,ragnarok.uol.com.br/database/thor/itens/detalhes/twinhorn_helm
Desejo das Trevas,550,ragnarok.uol.com.br/database/thor/itens/detalhes/will_of_darkness
Poção Amarela,550,ragnarok.uol.com.br/database/thor/itens/detalhes/yellow_potion
Corrente,555,ragnarok.uol.com.br/database/thor/itens/detalhes/tangled_chain
Brigan,559,ragnarok.uol.com.br/database/thor/itens/detalhes/brigan
Rascunho de Carta,560,ragnarok.uol.com.br/database/thor/itens/detalhes/unsent_mail
Garra de Rato,561,ragnarok.uol.com.br/database/thor/itens/detalhes/claw_of_rat
Asas de Anjo Fajutas,567,ragnarok.uol.com.br/database/thor/itens/detalhes/fake_angel_wing
Coral,579,ragnarok.uol.com.br/database/thor/itens/detalhes/coral_reef
Cyfar,579,ragnarok.uol.com.br/database/thor/itens/detalhes/cyfar
Pergaminho Antigo,579,ragnarok.uol.com.br/database/thor/itens/detalhes/old_magic_circle
Casca Arredondada,585,ragnarok.uol.com.br/database/thor/itens/detalhes/round_shell
Armadura de Dullahan,592,ragnarok.uol.com.br/database/thor/itens/detalhes/dullahan_armor
Antígeno,600,ragnarok.uol.com.br/database/thor/itens/detalhes/counteragent
Brasão Flamejante,600,ragnarok.uol.com.br/database/thor/itens/detalhes/toothofflamefrilldora
Cabelo Horrendo,600,ragnarok.uol.com.br/database/thor/itens/detalhes/slender_snake
Elmo Discreto,600,ragnarok.uol.com.br/database/thor/itens/detalhes/antler_helm
Garrafa Pequena,600,ragnarok.uol.com.br/database/thor/itens/detalhes/tiny_waterbottle
Mistura,600,ragnarok.uol.com.br/database/thor/itens/detalhes/mixture
Poção Amarela Compacta,600,ragnarok.uol.com.br/database/thor/itens/detalhes/yellow_slim_potion
Sangue de Monstro,600,ragnarok.uol.com.br/database/thor/itens/detalhes/monster_blood
Rédeas,601,ragnarok.uol.com.br/database/thor/itens/detalhes/reins
Folha Afiada,604,ragnarok.uol.com.br/database/thor/itens/detalhes/sharp_leaf
Poder Mágico Angelical,615,ragnarok.uol.com.br/database/thor/itens/detalhes/angel_magic_power
Elmo Chifres Grandes,616,ragnarok.uol.com.br/database/thor/itens/detalhes/rakehorn_helm
Almofada de Alfinetes,624,ragnarok.uol.com.br/database/thor/itens/detalhes/needle_pouch
Gás de Fumaça,625,ragnarok.uol.com.br/database/thor/itens/detalhes/smoke_powder
Gás Lacrimejante,625,ragnarok.uol.com.br/database/thor/itens/detalhes/tear_gas
Macarrão Fino,625,ragnarok.uol.com.br/database/thor/itens/detalhes/fine_noodle
Pó Explosivo,625,ragnarok.uol.com.br/database/thor/itens/detalhes/explosive_powder
Reparador Moderado,625,ragnarok.uol.com.br/database/thor/itens/detalhes/repairb
Vasilha Grande,625,ragnarok.uol.com.br/database/thor/itens/detalhes/large_cookpot
Crânio Atordoante,630,ragnarok.uol.com.br/database/thor/itens/detalhes/clattering_skull
Jellopy Tamanho Família,630,ragnarok.uol.com.br/database/thor/itens/detalhes/large_jellopy
Lâmina de Lança Colossal,630,ragnarok.uol.com.br/database/thor/itens/detalhes/shine_spear_blade
Tabela de Pesquisa,630,ragnarok.uol.com.br/database/thor/itens/detalhes/lab_staff_record
Pedaço de Ferro Sólido,631,ragnarok.uol.com.br/database/thor/itens/detalhes/sturdy_iron_piece
Monte de Lama,657,ragnarok.uol.com.br/database/thor/itens/detalhes/mud_lump
Gaiola de Morcegos,660,ragnarok.uol.com.br/database/thor/itens/detalhes/bat_cage
Pele Dura,663,ragnarok.uol.com.br/database/thor/itens/detalhes/hard_skin
Bijuteria Amarela,665,ragnarok.uol.com.br/database/thor/itens/detalhes/dragonball_yellow
Bijuteria Azul,665,ragnarok.uol.com.br/database/thor/itens/detalhes/dragonball_blue
Bijuteria Verde,665,ragnarok.uol.com.br/database/thor/itens/detalhes/dragonball_green
Bijuteria Vermelha,665,ragnarok.uol.com.br/database/thor/itens/detalhes/dragonball_red
Flor Murcha,667,ragnarok.uol.com.br/database/thor/itens/detalhes/withered_flower
Casca Quebrada,675,ragnarok.uol.com.br/database/thor/itens/detalhes/broken_shell
Meia Listrada,690,ragnarok.uol.com.br/database/thor/itens/detalhes/striped_socks
Auréola Fajuta,693,ragnarok.uol.com.br/database/thor/itens/detalhes/fake_angel_loop
Peixe Fresco,700,ragnarok.uol.com.br/database/thor/itens/detalhes/delicious_fish
Pluma Flamejante,700,ragnarok.uol.com.br/database/thor/itens/detalhes/burningfeather
Página Deteriorada,711,ragnarok.uol.com.br/database/thor/itens/detalhes/worn_out_page
Olho de Gato,715,ragnarok.uol.com.br/database/thor/itens/detalhes/cat_eyed_stone
Cabeça de Dragão de Três Cabeças,717,ragnarok.uol.com.br/database/thor/itens/detalhes/tri_headed_dragon_head
Babador,720,ragnarok.uol.com.br/database/thor/itens/detalhes/bib
Pelugem Incandescente,730,ragnarok.uol.com.br/database/thor/itens/detalhes/hot_hair
Aço,750,ragnarok.uol.com.br/database/thor/itens/detalhes/steel
Boneco de Pelúcia,750,ragnarok.uol.com.br/database/thor/itens/detalhes/stuffed_doll
Chifre Místico,750,ragnarok.uol.com.br/database/thor/itens/detalhes/mystic_horn
Condimento Amarelo,750,ragnarok.uol.com.br/database/thor/itens/detalhes/yellow_spice
Condimento Vermelho,750,ragnarok.uol.com.br/database/thor/itens/detalhes/red_spice
Cristal Azul,750,ragnarok.uol.com.br/database/thor/itens/detalhes/crystal_blue
Emveretarcon,750,ragnarok.uol.com.br/database/thor/itens/detalhes/emveretarcon
Flor das Ilusões,750,ragnarok.uol.com.br/database/thor/itens/detalhes/illusion_flower
Frescor do Vento,750,ragnarok.uol.com.br/database/thor/itens/detalhes/wind_of_verdure
Fragmento Sombrio,750,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_darkness
Lábios Fossilizados,750,ragnarok.uol.com.br/database/thor/itens/detalhes/lip_of_ancient_fish
Livro de Culinária Nível 1,750,ragnarok.uol.com.br/database/thor/itens/detalhes/cookbook01
Livro de Culinária Nível 10,750,ragnarok.uol.com.br/database/thor/itens/detalhes/cookbook10
Livro de Culinária Nível 2,750,ragnarok.uol.com.br/database/thor/itens/detalhes/cookbook02
Livro de Culinária Nível 3,750,ragnarok.uol.com.br/database/thor/itens/detalhes/cookbook03
Livro de Culinária Nível 4,750,ragnarok.uol.com.br/database/thor/itens/detalhes/cookbook04
Livro de Culinária Nível 5,750,ragnarok.uol.com.br/database/thor/itens/detalhes/cookbook05
Livro de Culinária Nível 6,750,ragnarok.uol.com.br/database/thor/itens/detalhes/cookbook06
Livro de Culinária Nível 7,750,ragnarok.uol.com.br/database/thor/itens/detalhes/cookbook07
Livro de Culinária Nível 8,750,ragnarok.uol.com.br/database/thor/itens/detalhes/cookbook08
Livro de Culinária Nível 9,750,ragnarok.uol.com.br/database/thor/itens/detalhes/cookbook09
Prato de Porcelana,750,ragnarok.uol.com.br/database/thor/itens/detalhes/white_platter
Semente de Planta Selvagem,750,ragnarok.uol.com.br/database/thor/itens/detalhes/seed_of_horny_plant
Vasilha Melange,750,ragnarok.uol.com.br/database/thor/itens/detalhes/melange_pot
Vida Verdejante,750,ragnarok.uol.com.br/database/thor/itens/detalhes/yellow_live
Pata Branca de aranha,753,ragnarok.uol.com.br/database/thor/itens/detalhes/white_spider_limb
Boneca Enforcada,765,ragnarok.uol.com.br/database/thor/itens/detalhes/hanging_doll
Bactérias,768,ragnarok.uol.com.br/database/thor/itens/detalhes/spawns
Lanterna de Capacete,768,ragnarok.uol.com.br/database/thor/itens/detalhes/headlamp
Pele de Dragão,768,ragnarok.uol.com.br/database/thor/itens/detalhes/dragons_skin
Placa de Ferro Usada,768,ragnarok.uol.com.br/database/thor/itens/detalhes/old_steel_plate
Armadura Destruída,781,ragnarok.uol.com.br/database/thor/itens/detalhes/broken_armor_piece
Crânio,783,ragnarok.uol.com.br/database/thor/itens/detalhes/skull
Crista Espiritual Azul,787,ragnarok.uol.com.br/database/thor/itens/detalhes/crystal_of_soul_01
Crista Espiritual Vermelha,787,ragnarok.uol.com.br/database/thor/itens/detalhes/crystal_of_soul_02
Manteau Velho,787,ragnarok.uol.com.br/database/thor/itens/detalhes/old_manteau
Máscara Branca,795,ragnarok.uol.com.br/database/thor/itens/detalhes/white_mask
Poção da Concentração para Assistentes,800,ragnarok.uol.com.br/database/thor/itens/detalhes/m_center_potion
Poção de Concentração Leve,800,ragnarok.uol.com.br/database/thor/itens/detalhes/light_center_pot
Pedra do Pesadelo,806,ragnarok.uol.com.br/database/thor/itens/detalhes/hideous_dream
Pedaço de Metal,806,ragnarok.uol.com.br/database/thor/itens/detalhes/broken_steel_piece
Bradium Purificado,825,ragnarok.uol.com.br/database/thor/itens/detalhes/purified_bradium
Elunium,825,ragnarok.uol.com.br/database/thor/itens/detalhes/elunium
Mamadeira,825,ragnarok.uol.com.br/database/thor/itens/detalhes/milk_bottle
Oridecon,825,ragnarok.uol.com.br/database/thor/itens/detalhes/oridecon
Pedra Pome,831,ragnarok.uol.com.br/database/thor/itens/detalhes/cold_magma
Velho Grimório,856,ragnarok.uol.com.br/database/thor/itens/detalhes/rent_spell_book
Fruta Espinhosa Escarlate,880,ragnarok.uol.com.br/database/thor/itens/detalhes/prickly_fruit_
Cauda de Dragão,900,ragnarok.uol.com.br/database/thor/itens/detalhes/dragon_train
Chifre Diabólico,900,ragnarok.uol.com.br/database/thor/itens/detalhes/evil_horn
Seda Macia,900,ragnarok.uol.com.br/database/thor/itens/detalhes/soft_silk_cloth
Pequena Boneca Fantasma,907,ragnarok.uol.com.br/database/thor/itens/detalhes/little_blacky_ghost
Farrapos,960,ragnarok.uol.com.br/database/thor/itens/detalhes/tatters_clothes
Chapéu Suspeito,967,ragnarok.uol.com.br/database/thor/itens/detalhes/suspicious_hat
Selo Maldito,999,ragnarok.uol.com.br/database/thor/itens/detalhes/cursed_seal
Asa de Borboleta,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/wing_of_butterfly
Biscoito da Sorte,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/lucky_cookie
Barreira de Fogo Nível 1,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_scroll_3_1
Biscoito de Gengibre,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/well_baked_cookie
Bolinho Quente,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/bun_
Bolas de Fogo Nível 1,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_scroll_2_1
Bolinho de Arroz Grelhado,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/grilled_rice_cake
Caixa da Escuridão,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/gloomy_box
Caixa da Luz do Sol,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/box_of_sunlight
Caixa da Sonolência,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/sleepy_box
Caixa da Tempestade,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/box_of_storm
Caixa de Ferramentas Fechada,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/closedmind_box
Caixa de Presente,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/gift_box
Caixa de Presente,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/giftbox_china
Caixa de Presente 1,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/gift_box_1
Caixa de Presente 2,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/gift_box_2
Caixa de Presente 3,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/gift_box_3
Caixa de Presente 4,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/gift_box_4
Caixa do Arquejo,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/painting_box
Caixa do Ressentimento,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/box_of_grudge
Caixa do Trovão,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/box_of_thunder
Caixa Risonha,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/giggling_box
Carne ao Vinho,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/minor_brisket
Cesta de Presentes,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/solo_gift_basket
Churrasco de Selvagem,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/savage_bbq
Chá Gelado de Siroma,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/siroma_icetea
Coquetel de Verão,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/sunset_on_the_rock
Coluna de Pedra Nível 3,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/earth_scroll_1_3
Cozido de Drosera,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/drocera_herb_stew
Coquetel Uivante,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/wug_blood_cocktail
Cristal de Neve,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/small_snow_flower
Cristal Gigante,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/big_cell
Cura Nível 3,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/holy_scroll_1_3
Escarlate Praiano,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/vermilion_the_beach
Espíritos Anciões Nível 3,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/ghost_scroll_1_3
Flor Vital,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/vital_flower_
Flor Vívida,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/vital_flower
Fruta de Comodo,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/comodo_tropic_fruit
Fumaça Negra,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/damp_darkness
Gelatina de Maçã,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/apple_pudding
Gororoba Preta,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/black_thing
Kit de Culinária Caseiro,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/indoor_cooking_kits
Lanças de Fogo Nível 3,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_scroll_1_3
Lanças de Gelo Nível 3,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/cold_scroll_1_3
Líquido Aromatizado,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/flavored_alcohol
Livro de Bombas de Abacaxi,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/pinepple_bomb_cb
Livro de Bombas de Banana,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/banana_bomb_cb
Livro de Bombas de Coco,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/coconut_bomb_cb
Livro de Bombas de Maçã,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/apple_bomb_cb
Livro de Bombas de Melão,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/melon_bomb_cb
Livro de Farmacologia,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/quality_potion_book
Livro de Genética Vegetal,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/plant_genetic_grow
Gema em Chamas,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/flame_gemstone
Maçã Verde,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/unripe_apple
Macarrão com Petite,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/petti_tail_noodle
Martelo de Ferro,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/iron_hammer
Ovo do Festival de Dano,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/egg_boy
Ovo do Festival de Dano,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/egg_girl
Pedra Mística,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/mystic_stone
Planta Fresca,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/fresh_plant
Poção Azul de Ajudante,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/mercenary_blue_potion
Ração para Bichinho,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/pet_food
Rajada Congelante Nível 1,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/cold_scroll_2_1
Refresco,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/spirit_liquor
Relâmpago Nível 3,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/wind_scroll_1_3
Sacola de Moedas de Bronze,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/copper_coin_moneybag
Semente de Planta Sanguessuga,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/bloodsuck_plant_seed
Sograt Tropical,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/tropical_sograt
Teleporte Nível 1,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/holy_scroll_2_1
Torta Assustadora,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/pumpkin_pie_
Velho Pergaminho,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/shabbyoldscroll
Vontade do Guerreiro,1000,ragnarok.uol.com.br/database/thor/itens/detalhes/will_of_warrior
Pena Vermelha,1001,ragnarok.uol.com.br/database/thor/itens/detalhes/red_feather
Fragmento Misterioso,1008,ragnarok.uol.com.br/database/thor/itens/detalhes/mystery_piece
Pergaminho Gasto,1020,ragnarok.uol.com.br/database/thor/itens/detalhes/rent_scroll
Pena Azul,1056,ragnarok.uol.com.br/database/thor/itens/detalhes/blue_feather
Pedras Preciosas,1065,ragnarok.uol.com.br/database/thor/itens/detalhes/gemstone
Boneco de Gato Preto,1080,ragnarok.uol.com.br/database/thor/itens/detalhes/black_kitty_doll
Pata de Tigre,1125,ragnarok.uol.com.br/database/thor/itens/detalhes/tiger_footskin
Poeira Estelar,1125,ragnarok.uol.com.br/database/thor/itens/detalhes/sparkling_dust
Retrato Velho,1125,ragnarok.uol.com.br/database/thor/itens/detalhes/old_portrait
Fragmento de Agonia,1129,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_memory_green
Fragmento de Desespero,1129,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_memory_red
Fragmento de Desgraça,1129,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_memory_purple
Fragmento de Ódio,1129,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_memory_blue
Engrenagem,1134,ragnarok.uol.com.br/database/thor/itens/detalhes/wheel
Desejo das Trevas Escarlate,1147,ragnarok.uol.com.br/database/thor/itens/detalhes/will_of_darkness_
Fondue Suíço,1200,ragnarok.uol.com.br/database/thor/itens/detalhes/pizza_01
Peça Queimada,1200,ragnarok.uol.com.br/database/thor/itens/detalhes/burnt_parts
Poção Branca,1200,ragnarok.uol.com.br/database/thor/itens/detalhes/white_potion
Poção Branca Leve,1200,ragnarok.uol.com.br/database/thor/itens/detalhes/light_white_pot
Poção da Concentração,1200,ragnarok.uol.com.br/database/thor/itens/detalhes/center_potion
Sede de Sangue,1200,ragnarok.uol.com.br/database/thor/itens/detalhes/blood_thirst
Torrada de Carne,1200,ragnarok.uol.com.br/database/thor/itens/detalhes/beef_toast
Pedaço de asa da Rainha,1222,ragnarok.uol.com.br/database/thor/itens/detalhes/queen_wing_piece
Esporo de Cogumelo Explosivo,1250,ragnarok.uol.com.br/database/thor/itens/detalhes/bomb_mushroom_spore
Garrafa com Óleo,1250,ragnarok.uol.com.br/database/thor/itens/detalhes/oil_bottle
