monster,item,dropRate,link
Punk,Areia Estelar de Bruxa,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/punk
Punk,Pó de Traça,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/punk
Punk,Carta Punk,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/punk
Relógio,Ponteiro,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/clock
Relógio,Tronco,8%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/clock
Relógio,Erva Branca,19%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/clock
Relógio,Limão,3.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/clock
Relógio,Chave para a Torre do Relógio,0.3,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/clock
Relógio,Chave para o Subterrâneo,0.3,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/clock
Relógio,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/clock
Relógio,Carta Relógio,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/clock
Jakk,Zé-Lanterna,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/jakk_xmas
Jakk,Zargônio,9%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/jakk_xmas
Jakk,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/jakk_xmas
Jakk,Caixa de Presente,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/jakk_xmas
Jakk,Papel de presente,12%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/jakk_xmas
Jakk,Laço para presente,12%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/jakk_xmas
Jakk,Carta Jakk,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/jakk_xmas
Dríade,Palha,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dryad
Dríade,Folha Gigante,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dryad
Dríade,Raiz Marrom,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dryad
Dríade,Abacaxi,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dryad
Dríade,Galho Antigo,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dryad
Dríade,Folha Afiada,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dryad
Dríade,Chemeti,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dryad
Dríade,Carta Dríade,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dryad
Argiope,Pata de Inseto,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/argiope
Argiope,Zargônio,12%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/argiope
Argiope,Minério de Elunium,1.75,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/argiope
Argiope,Erva Verde,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/argiope
Argiope,Ametista,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/argiope
Argiope,Carta Argiope,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/argiope
Sorrateiro,Escama Brilhante,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/side_winder
Sorrateiro,Zargônio,14%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/side_winder
Sorrateiro,Minério de Oridecon,1.34,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/side_winder
Sorrateiro,Canino Venenoso,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/side_winder
Sorrateiro,Escamas de Cobra,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/side_winder
Sorrateiro,Erva Branca,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/side_winder
Sorrateiro,Carta Sorrateiro,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/side_winder
Alarme,Ponteiro,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/alarm
Alarme,Crânio,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/alarm
Alarme,Lupa,13%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/alarm
Alarme,Minério de Oridecon,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/alarm
Alarme,Chave para a Torre do Relógio,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/alarm
Alarme,Zargônio,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/alarm
Alarme,Carta Alarme,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/alarm
Talo de Verme,Pedaço de Escama Dura,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/stem_worm
Talo de Verme,Erva Branca,18%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/stem_worm
Talo de Verme,Minério de Oridecon,1.15,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/stem_worm
Talo de Verme,Natureza Grandiosa,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/stem_worm
Talo de Verme,Semente de Yggdrasil,0.45,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/stem_worm
Talo de Verme,Corda de Pular,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/stem_worm
Talo de Verme,Glaive [2],0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/stem_worm
Talo de Verme,Carta Talo de Verme,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/stem_worm
Apocalipse,Pedaço de Metal,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/apocalips
Apocalipse,Fragmento Misterioso,24%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/apocalips
Apocalipse,Engrenagem,22%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/apocalips
Apocalipse,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/apocalips
Apocalipse,Runa Bruta Antiga,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/apocalips
Apocalipse,Destruidora [1],0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/apocalips
Apocalipse,Carta Apocalipse,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/apocalips
Apocalipse Infernal,Pedaço de Metal,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hell_apocalips
Apocalipse Infernal,Fragmento Misterioso,24%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hell_apocalips
Apocalipse Infernal,Engrenagem,22%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hell_apocalips
Apocalipse Infernal,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hell_apocalips
Apocalipse Infernal,Aço,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hell_apocalips
Apocalipse Infernal,Destruidora [1],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hell_apocalips
Apocalipse Infernal,Pilares [1],0.04,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hell_apocalips
Apocalipse Infernal,Carta Apocalipse Infernal,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hell_apocalips
Quimera,Brigan,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chimera
Quimera,Cabelo Horrendo,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chimera
Quimera,Limão,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chimera
Quimera,Citrina,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chimera
Quimera,Minério de Oridecon,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chimera
Quimera,Machado de Combate [1],0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chimera
Quimera,Machado Impetuoso,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chimera
Quimera,Carta Quimera,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/chimera
Miyabi Ningyo,Cabelos Perfumados,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/miyabi_ningyo
Miyabi Ningyo,Velho Obi,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/miyabi_ningyo
Miyabi Ningyo,Erva Branca,15.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/miyabi_ningyo
Miyabi Ningyo,Fragmento Estelar,12.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/miyabi_ningyo
Miyabi Ningyo,Kit de Culinária Profissional,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/miyabi_ningyo
Miyabi Ningyo,Hakujin,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/miyabi_ningyo
Miyabi Ningyo,Bandolin [3],0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/miyabi_ningyo
Miyabi Ningyo,Carta Boneco de Miyabi,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/miyabi_ningyo
Choco,Garra de Macaco,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_choco
Choco,Cauda de Yoyo,70%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_choco
Choco,Erva Amarela,19%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_choco
Choco,Banana,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_choco
Choco,Suco de Banana,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_choco
Choco,Fruto de Yggdrasil,0.25,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_choco
Choco,Carta Yoyo,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_choco
Choco,Garra de Macaco,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/choco
Choco,Cauda de Yoyo,70%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/choco
Choco,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/choco
Choco,Banana,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/choco
Choco,Banana Tropical,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/choco
Choco,Suco de Banana,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/choco
Choco,Fruto de Yggdrasil,0.25,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/choco
Choco,Carta Choco,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/choco
Choco,Garra de Macaco,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_choco
Choco,Cauda de Yoyo,70%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_choco
Choco,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_choco
Choco,Banana,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_choco
Choco,Banana Tropical,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_choco
Choco,Doce de Banana,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_choco
Choco,Fruto de Yggdrasil,0.25,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_choco
Choco,Carta Choco,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_choco
Centopéia,Pata de Inseto,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/centipede
Centopéia,Bradium,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/centipede
Centopéia,Casca Rija,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/centipede
Centopéia,Mentiroso Maldito [1],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/centipede
Centopéia,Carta Centopéia,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/centipede
Senhor dos Mortos,Pedaço de Escudo Colossal,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lord_of_death
Senhor dos Mortos,Lâmina de Lança Colossal,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lord_of_death
Senhor dos Mortos,Bardiche [1],0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lord_of_death
Senhor dos Mortos,Rondel,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lord_of_death
Senhor dos Mortos,Machado de Combate [1],0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lord_of_death
Senhor dos Mortos,Taco,0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lord_of_death
Senhor dos Mortos,Carta Senhor dos Mortos,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lord_of_death
Ilusão das Trevas,Brigan,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dark_illusion
Ilusão das Trevas,Mastela,1.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dark_illusion
Ilusão das Trevas,Erva Branca,15.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dark_illusion
Ilusão das Trevas,Bastão Arcano,0.03,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dark_illusion
Ilusão das Trevas,Espada Larga [2],0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dark_illusion
Ilusão das Trevas,Carta Ilusão das Trevas,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dark_illusion
Isis,Casca Escamada,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/isis
Isis,Diamante Rachado,1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/isis
Isis,Diamante de 3 quilates,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/isis
Isis,Escama Brilhante,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/isis
Isis,Diamante de 2 quilates,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/isis
Isis,Carta Ísis,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/isis
Strouf,Nadadeira,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_strouf
Strouf,Minério de Oridecon,2.3,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_strouf
Strouf,Pluma,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_strouf
Strouf,Aquamarina,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_strouf
Strouf,Guelra,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_strouf
Strouf,Tridente [3],0.04,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_strouf
Strouf,Carta Strouf,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_strouf
Rosa Selvagem,Cyfar,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wild_rose
Rosa Selvagem,Rosa Eterna,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wild_rose
Rosa Selvagem,Peixe Podre,0.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wild_rose
Rosa Selvagem,Ração para Monstros,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wild_rose
Rosa Selvagem,Carta Rosa Selvagem,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/wild_rose
Cavaleiro do Abismo,Rédeas,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/knight_of_abyss
Cavaleiro do Abismo,Lâmina Perdida nas Trevas,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/knight_of_abyss
Cavaleiro do Abismo,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/knight_of_abyss
Cavaleiro do Abismo,Lança de Gancho [1],0.25,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/knight_of_abyss
Cavaleiro do Abismo,Espada Larga [2],0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/knight_of_abyss
Cavaleiro do Abismo,Carta Cavaleiro do Abismo,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/knight_of_abyss
Strouf,Nadadeira,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/strouf
Strouf,Minério de Oridecon,1.15,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/strouf
Strouf,Pluma,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/strouf
Strouf,Aquamarina,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/strouf
Strouf,Guelra,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/strouf
Strouf,Tridente [3],0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/strouf
Strouf,Carta Strouf,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/strouf
Minorous,Argola,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/minorous
Minorous,Minério de Oridecon,1.96,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/minorous
Minorous,Martelo de Ferreiro,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/minorous
Minorous,Medalhões de Carne,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/minorous
Minorous,Limão,3%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/minorous
Minorous,Machado de Duas Mãos [2],0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/minorous
Minorous,Machado [3],2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/minorous
Minorous,Carta Minorous,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/minorous
Mão de Ferro,Cauda de Escorpião de Aço,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/iron_fist
Mão de Ferro,Minério de Elunium,2.29,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/iron_fist
Mão de Ferro,Minério de Elunium,0.22,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/iron_fist
Mão de Ferro,Minério de Ferro,7.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/iron_fist
Mão de Ferro,Aço,1.8,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/iron_fist
Mão de Ferro,Ferro,3%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/iron_fist
Mão de Ferro,Carta Mão de Ferro,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/iron_fist
Gerente,Ponteiro,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/c_tower_manager
Gerente,Brigan,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/c_tower_manager
Gerente,Aço,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/c_tower_manager
Gerente,Folha de Hinalle,8.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/c_tower_manager
Gerente,Chave para a Torre do Relógio,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/c_tower_manager
Gerente,Chave para o Subterrâneo,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/c_tower_manager
Gerente,Carta Gerente,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/c_tower_manager
Violinista,Cabelos Dourados,63.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/violy
Violinista,Kit de Culinária Profissional,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/violy
Violinista,Boneco de Pelúcia,12%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/violy
Violinista,Geléia Real,14%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/violy
Violinista,Água Amaldiçoada,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/violy
Violinista,Contra-Baixo [1],0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/violy
Violinista,Violino [4],5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/violy
Violinista,Carta Violinista,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/violy
Goblin,Vida Verdejante,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_4
Goblin,Ferro,1.7,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_4
Goblin,Erva Vermelha,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_4
Goblin,Esmagador [3],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_4
Goblin,Carta Goblin,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_4
Goblin,Ferro,1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_5
Goblin,Scell,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_5
Goblin,Erva Vermelha,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_5
Goblin,Erva Amarela,2.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_5
Goblin,Vareta [3],0.15,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_5
Goblin,Carta Goblin,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_5
Goblin,Ferro,2.3,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_3
Goblin,Scell,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_3
Goblin,Erva Vermelha,15.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_3
Goblin,Erva Amarela,2.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_3
Goblin,Carta Goblin,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_3
Goblin,Ferro,2.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_2
Goblin,Scell,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_2
Goblin,Erva Vermelha,15.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_2
Goblin,Mangual [3],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_2
Goblin,Carta Goblin,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_2
Goblin,Ferro,2.7,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_goblin
Goblin,Scell,12%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_goblin
Goblin,Minério de Oridecon,0.43,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_goblin
Goblin,Erva Vermelha,8%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_goblin
Goblin,Punhal [3],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_goblin
Goblin,Carta Goblin,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_goblin
Goblin,Ferro,2.7,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_1
Goblin,Scell,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_1
Goblin,Minério de Oridecon,0.43,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_1
Goblin,Erva Vermelha,18%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_1
Goblin,Punhal [3],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_1
Goblin,Carta Goblin,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/goblin_1
Kobold,Aço,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_2
Kobold,Cabelo Azul,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_2
Kobold,Zargônio,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_2
Kobold,Erva Amarela,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_2
Kobold,Carta Cobold,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_2
Kobold,Aço,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_1
Kobold,Cabelo Azul,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_1
Kobold,Zargônio,7%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_1
Kobold,Minério de Elunium,0.25,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_1
Kobold,Carta Cobold,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_1
Kobold,Aço,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_5
Kobold,Cabelo Azul,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_5
Kobold,Zargônio,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_5
Kobold,Erva Amarela,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_5
Kobold,Maça de Guerra [2],0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_5
Kobold,Clava [3],1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_5
Kobold,Carta Cobold,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_5
Kobold,Aço,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_4
Kobold,Cabelo Azul,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_4
Kobold,Zargônio,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_4
Kobold,Erva Amarela,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_4
Kobold,Marreta [3],0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_4
Kobold,Machado [3],1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_4
Kobold,Carta Cobold,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_4
Kobold,Aço,0.9,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_kobold
Kobold,Cabelo Azul,58.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_kobold
Kobold,Zargônio,7.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_kobold
Kobold,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_kobold
Kobold,Carta Cobold,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/l_kobold
Kobold,Sangue Escarlate,0.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_3
Kobold,Aço,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_3
Kobold,Cabelo Azul,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_3
Kobold,Zargônio,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_3
Kobold,Erva Amarela,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_3
Kobold,Marreta [3],0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_3
Kobold,Carta Cobold,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kobold_3
Plasma,Scell,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_p
Plasma,Caixa de Presente,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_p
Plasma,Diamante de 2 quilates,0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_p
Plasma,Gema Vermelha,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_p
Plasma,Rubi Amaldiçoado,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_p
Plasma,Carta Plasma,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_p
Plasma,Scell,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_g
Plasma,Caixa de Presente,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_g
Plasma,Diamante de 2 quilates,0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_g
